# Barrier Energy Step Time
0.000000000000000000e+00 -5.926561999999999898e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.230000000000000093e-01 -5.926529000000000451e+03 5.000000000000000000e-01 3.983000000000000295e-12
0.000000000000000000e+00 -5.926851999999999862e+03 1.000000000000000000e+00 3.983000000000000295e-12
4.600000000000000200e-01 -5.926412000000000262e+03 1.500000000000000000e+00 1.468000000000000126e-11
0.000000000000000000e+00 -5.926872000000000298e+03 2.000000000000000000e+00 1.468000000000000126e-11
7.019999999999999574e-01 -5.926113000000000284e+03 2.500000000000000000e+00 2.914000000000000225e-11
0.000000000000000000e+00 -5.926814999999999600e+03 3.000000000000000000e+00 2.914000000000000225e-11
5.110000000000000098e-01 -5.926319999999999709e+03 3.500000000000000000e+00 3.869999999999999948e-11
0.000000000000000000e+00 -5.926831000000000131e+03 4.000000000000000000e+00 3.869999999999999948e-11
5.280000000000000249e-01 -5.926287000000000262e+03 4.500000000000000000e+00 4.297000000000000128e-11
0.000000000000000000e+00 -5.926814999999999600e+03 5.000000000000000000e+00 4.297000000000000128e-11
4.779999999999999805e-01 -5.926362000000000080e+03 5.500000000000000000e+00 4.516999999999999756e-11
0.000000000000000000e+00 -5.926840000000000146e+03 6.000000000000000000e+00 4.516999999999999756e-11
4.520000000000000129e-01 -5.926363000000000284e+03 6.500000000000000000e+00 4.971000000000000205e-11
0.000000000000000000e+00 -5.926815999999999804e+03 7.000000000000000000e+00 4.971000000000000205e-11
3.270000000000000129e-01 -5.926643000000000029e+03 7.500000000000000000e+00 5.056999999999999959e-11
0.000000000000000000e+00 -5.926970000000000255e+03 8.000000000000000000e+00 5.056999999999999959e-11
6.640000000000000346e-01 -5.926252000000000407e+03 8.500000000000000000e+00 5.182000000000000174e-11
0.000000000000000000e+00 -5.926914999999999964e+03 9.000000000000000000e+00 5.182000000000000174e-11
5.270000000000000240e-01 -5.926390999999999622e+03 9.500000000000000000e+00 7.820999999999999410e-11
0.000000000000000000e+00 -5.926917000000000371e+03 1.000000000000000000e+01 7.820999999999999410e-11
4.410000000000000031e-01 -5.926884000000000015e+03 1.050000000000000000e+01 7.952999999999999575e-11
0.000000000000000000e+00 -5.927323999999999614e+03 1.100000000000000000e+01 7.952999999999999575e-11
5.889999999999999680e-01 -5.926655999999999949e+03 1.150000000000000000e+01 9.561000000000000640e-11
0.000000000000000000e+00 -5.927244999999999891e+03 1.200000000000000000e+01 9.561000000000000640e-11
5.100000000000000089e-01 -5.926814999999999600e+03 1.250000000000000000e+01 1.274999999999999992e-10
0.000000000000000000e+00 -5.927323999999999614e+03 1.300000000000000000e+01 1.274999999999999992e-10
5.889999999999999680e-01 -5.926655999999999949e+03 1.350000000000000000e+01 1.835000000000000126e-10
0.000000000000000000e+00 -5.927244999999999891e+03 1.400000000000000000e+01 1.835000000000000126e-10
5.100000000000000089e-01 -5.926814999999999600e+03 1.450000000000000000e+01 2.001000000000000121e-10
0.000000000000000000e+00 -5.927323999999999614e+03 1.500000000000000000e+01 2.001000000000000121e-10
5.889999999999999680e-01 -5.926655999999999949e+03 1.550000000000000000e+01 2.070000000000000090e-10
