# Barrier Energy Step Time
0.000000000000000000e+00 -6.100161000000000058e+03 0.000000000000000000e+00 0.000000000000000000e+00
9.869999999999999885e-01 -6.099173999999999978e+03 5.000000000000000000e-01 8.552000000000000040e-10
0.000000000000000000e+00 -6.100161000000000058e+03 1.000000000000000000e+00 8.552000000000000040e-10
9.869999999999999885e-01 -6.099173999999999978e+03 1.500000000000000000e+00 1.575999999999999934e-09
0.000000000000000000e+00 -6.100161000000000058e+03 2.000000000000000000e+00 1.575999999999999934e-09
9.869999999999999885e-01 -6.099173999999999978e+03 2.500000000000000000e+00 1.602999999999999945e-09
0.000000000000000000e+00 -6.100161000000000058e+03 3.000000000000000000e+00 1.602999999999999945e-09
9.869999999999999885e-01 -6.099173999999999978e+03 3.500000000000000000e+00 2.570000000000000017e-09
0.000000000000000000e+00 -6.100161000000000058e+03 4.000000000000000000e+00 2.570000000000000017e-09
9.869999999999999885e-01 -6.099173999999999978e+03 4.500000000000000000e+00 3.188000000000000158e-09
0.000000000000000000e+00 -6.100161000000000058e+03 5.000000000000000000e+00 3.188000000000000158e-09
9.869999999999999885e-01 -6.099173999999999978e+03 5.500000000000000000e+00 4.572999999999999821e-09
0.000000000000000000e+00 -6.100161000000000058e+03 6.000000000000000000e+00 4.572999999999999821e-09
9.869999999999999885e-01 -6.099173999999999978e+03 6.500000000000000000e+00 5.769000000000000241e-09
0.000000000000000000e+00 -6.100161000000000058e+03 7.000000000000000000e+00 5.769000000000000241e-09
9.869999999999999885e-01 -6.099173999999999978e+03 7.500000000000000000e+00 7.061999999999999808e-09
0.000000000000000000e+00 -6.100161000000000058e+03 8.000000000000000000e+00 7.061999999999999808e-09
9.869999999999999885e-01 -6.099173999999999978e+03 8.500000000000000000e+00 7.360999999999999706e-09
0.000000000000000000e+00 -6.100161000000000058e+03 9.000000000000000000e+00 7.360999999999999706e-09
9.869999999999999885e-01 -6.099173999999999978e+03 9.500000000000000000e+00 1.033000000000000052e-08
0.000000000000000000e+00 -6.100161000000000058e+03 1.000000000000000000e+01 1.033000000000000052e-08
9.869999999999999885e-01 -6.099173999999999978e+03 1.050000000000000000e+01 1.083999999999999979e-08
0.000000000000000000e+00 -6.100161000000000058e+03 1.100000000000000000e+01 1.083999999999999979e-08
9.869999999999999885e-01 -6.099173999999999978e+03 1.150000000000000000e+01 1.101000000000000065e-08
0.000000000000000000e+00 -6.100161000000000058e+03 1.200000000000000000e+01 1.101000000000000065e-08
9.869999999999999885e-01 -6.099173999999999978e+03 1.250000000000000000e+01 1.391000000000000015e-08
0.000000000000000000e+00 -6.100161000000000058e+03 1.300000000000000000e+01 1.391000000000000015e-08
9.869999999999999885e-01 -6.099173999999999978e+03 1.350000000000000000e+01 1.458000000000000052e-08
0.000000000000000000e+00 -6.100161000000000058e+03 1.400000000000000000e+01 1.458000000000000052e-08
9.869999999999999885e-01 -6.099173999999999978e+03 1.450000000000000000e+01 1.495999999999999962e-08
0.000000000000000000e+00 -6.100161000000000058e+03 1.500000000000000000e+01 1.495999999999999962e-08
9.869999999999999885e-01 -6.099173999999999978e+03 1.550000000000000000e+01 1.525999999999999900e-08
0.000000000000000000e+00 -6.100161000000000058e+03 1.600000000000000000e+01 1.525999999999999900e-08
9.869999999999999885e-01 -6.099173999999999978e+03 1.650000000000000000e+01 1.560000000000000072e-08
0.000000000000000000e+00 -6.100161000000000058e+03 1.700000000000000000e+01 1.560000000000000072e-08
9.869999999999999885e-01 -6.099173999999999978e+03 1.750000000000000000e+01 1.584000000000000155e-08
0.000000000000000000e+00 -6.100161000000000058e+03 1.800000000000000000e+01 1.584000000000000155e-08
9.869999999999999885e-01 -6.099173999999999978e+03 1.850000000000000000e+01 1.733000000000000033e-08
0.000000000000000000e+00 -6.100161000000000058e+03 1.900000000000000000e+01 1.733000000000000033e-08
9.869999999999999885e-01 -6.099173999999999978e+03 1.950000000000000000e+01 1.766999999999999875e-08
0.000000000000000000e+00 -6.100161000000000058e+03 2.000000000000000000e+01 1.766999999999999875e-08
9.869999999999999885e-01 -6.099173999999999978e+03 2.050000000000000000e+01 1.776000000000000154e-08
0.000000000000000000e+00 -6.100161000000000058e+03 2.100000000000000000e+01 1.776000000000000154e-08
9.869999999999999885e-01 -6.099173999999999978e+03 2.150000000000000000e+01 1.797000000000000143e-08
0.000000000000000000e+00 -6.100161000000000058e+03 2.200000000000000000e+01 1.797000000000000143e-08
9.869999999999999885e-01 -6.099173999999999978e+03 2.250000000000000000e+01 1.843000000000000026e-08
0.000000000000000000e+00 -6.100161000000000058e+03 2.300000000000000000e+01 1.843000000000000026e-08
9.869999999999999885e-01 -6.099173999999999978e+03 2.350000000000000000e+01 1.892000000000000001e-08
0.000000000000000000e+00 -6.100161000000000058e+03 2.400000000000000000e+01 1.892000000000000001e-08
9.869999999999999885e-01 -6.099173999999999978e+03 2.450000000000000000e+01 1.912999999999999991e-08
0.000000000000000000e+00 -6.100161000000000058e+03 2.500000000000000000e+01 1.912999999999999991e-08
9.869999999999999885e-01 -6.099173999999999978e+03 2.550000000000000000e+01 1.926999999999999984e-08
0.000000000000000000e+00 -6.100161000000000058e+03 2.600000000000000000e+01 1.926999999999999984e-08
9.869999999999999885e-01 -6.099173999999999978e+03 2.650000000000000000e+01 2.035999999999999835e-08
0.000000000000000000e+00 -6.100161000000000058e+03 2.700000000000000000e+01 2.035999999999999835e-08
9.869999999999999885e-01 -6.099173999999999978e+03 2.750000000000000000e+01 2.117999999999999841e-08
0.000000000000000000e+00 -6.100161000000000058e+03 2.800000000000000000e+01 2.117999999999999841e-08
9.869999999999999885e-01 -6.099173999999999978e+03 2.850000000000000000e+01 2.202000000000000130e-08
0.000000000000000000e+00 -6.100161000000000058e+03 2.900000000000000000e+01 2.202000000000000130e-08
9.869999999999999885e-01 -6.099173999999999978e+03 2.950000000000000000e+01 2.630999999999999869e-08
0.000000000000000000e+00 -6.100161000000000058e+03 3.000000000000000000e+01 2.630999999999999869e-08
9.869999999999999885e-01 -6.099173999999999978e+03 3.050000000000000000e+01 2.762999999999999992e-08
0.000000000000000000e+00 -6.100161000000000058e+03 3.100000000000000000e+01 2.762999999999999992e-08
9.869999999999999885e-01 -6.099173999999999978e+03 3.150000000000000000e+01 2.766000000000000085e-08
0.000000000000000000e+00 -6.100161000000000058e+03 3.200000000000000000e+01 2.766000000000000085e-08
9.869999999999999885e-01 -6.099173999999999978e+03 3.250000000000000000e+01 2.811000000000000157e-08
0.000000000000000000e+00 -6.100161000000000058e+03 3.300000000000000000e+01 2.811000000000000157e-08
9.869999999999999885e-01 -6.099173999999999978e+03 3.350000000000000000e+01 3.020999999999999721e-08
0.000000000000000000e+00 -6.100161000000000058e+03 3.400000000000000000e+01 3.020999999999999721e-08
9.869999999999999885e-01 -6.099173999999999978e+03 3.450000000000000000e+01 3.075000000000000073e-08
0.000000000000000000e+00 -6.100161000000000058e+03 3.500000000000000000e+01 3.075000000000000073e-08
9.869999999999999885e-01 -6.099173999999999978e+03 3.550000000000000000e+01 3.158000000000000220e-08
0.000000000000000000e+00 -6.100161000000000058e+03 3.600000000000000000e+01 3.158000000000000220e-08
9.869999999999999885e-01 -6.099173999999999978e+03 3.650000000000000000e+01 3.249999999999999985e-08
0.000000000000000000e+00 -6.100161000000000058e+03 3.700000000000000000e+01 3.249999999999999985e-08
